text,author_id,created_at,en
"That's great, the level is below 5 ugr/m3. Temperature is 14.30 C. Wind direction is S. Dust level #PM10 is: 3.47ugr/m3. Dust level #PM2.5 is: 1.63ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten",1132632291493187586,2022-11-08 19:49:05+00:00,en
"RT @YorkEnvironment: What harmful airborne pollutants are found in your home?

Approaching #WorldVentil8Day discover INGENIOUS, a research…",1092473895331024901,2022-11-08 19:49:00+00:00,en
"RT @AirResources: Qualified small business landscape professionals can now buy discounted #zeroemission lawn mowers, blowers &amp; other equipm…",880161973127659520,2022-11-08 19:43:40+00:00,en
"RT @courtghoward: Urban heat island at #COP27:
Incentive for delegates to advocate for life-saving #Adaptation solutions like:🌳🌴🌲!
⬇️heat i…",1404513453453283331,2022-11-08 19:40:50+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",96517121,2022-11-08 19:40:34+00:00,en
"RT @TOIChandigarh: #Chandigarh  witnesses thick #smog on #Gurpurab night 

#AirPollution https://t.co/v1bQN1FSn0",1044321372372180992,2022-11-08 19:40:30+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",255909657,2022-11-08 19:39:55+00:00,en
"RT @HighburyLtn: Some great early research which shows Air Quality improving on main roads AS WELL AS side roads here in @IslingtonBC 
Than…",966690012,2022-11-08 19:36:43+00:00,en
RT @drsangitareddy: Ischaemic heart disease &amp; stroke R estb as common causes of premature death due to #AirPollution But now evidence is  e…,1095778062866702336,2022-11-08 19:31:28+00:00,en
"RT @SamuelGuizani: Why are you using Twitter ?
To #SaveTheEarth !

How is it possible ?
I share information &amp; solutions about #climateChang…",524333368,2022-11-08 19:30:47+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",67801963,2022-11-08 19:30:29+00:00,en
"RT @SteamaxIndia: #NewDelhi, has come under scrutiny as reports regarding increasing #airpollution have surfaced online. The air quality in…",54516759,2022-11-08 19:29:47+00:00,en
"RT @WHO: Every year, exposure to #AirPollution causes millions of deaths.
 
To save lives and achieve #HealthForAll, let's align our effort…",54516759,2022-11-08 19:29:40+00:00,en
RT @EnveaGlobal: @SDGoals meet #egypt first #airqualitymonitoring lab based on @EnveaGlobal #USEPA approved #AQMS monitors. #Airpollution p…,3235327950,2022-11-08 19:29:11+00:00,en
@Dyson ur AirPurifier don’t have capability to clean air of room of 200sqft and according to ur engineer Poor air quality is good and it will clean air upto “fair” after running it continuously for 8 hr in closed room. #AirPollution #DelhiAirPollution https://t.co/Kz0zcxFi1M,151345775,2022-11-08 19:28:30+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",2814235046,2022-11-08 19:26:55+00:00,en
"RT @HighburyLtn: Some great early research which shows Air Quality improving on main roads AS WELL AS side roads here in @IslingtonBC 
Than…",1535517860960907264,2022-11-08 19:24:00+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",1168889689,2022-11-08 19:20:27+00:00,en
#India #CoalIndia #coal #ClimateCrisis #AirPollution https://t.co/eOhUmrMrMA,1106686515395133440,2022-11-08 19:19:17+00:00,qht
"That's great, the level is below 5 ugr/m3. Temperature is 14.10 C. Wind direction is S. Dust level #PM10 is: 3.33ugr/m3. Dust level #PM2.5 is: 1.10ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten",1132632291493187586,2022-11-08 19:19:05+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1573028186346209284,2022-11-08 19:18:50+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",2154253520,2022-11-08 19:16:58+00:00,en
"RT @AtmosTales: Another energizing conversation between @dekadzewofia and @AndriannahM where they spoke about #AirPollution in #Africa, opp…",7992652,2022-11-08 19:13:20+00:00,en
RT @Aurassure: To augment &amp; strengthen the current monitoring grid in #Delhi-NCR region with a greater focus on data quality &amp; its dissemin…,3219994286,2022-11-08 19:12:05+00:00,en
"RT @indiatvnews: 'Delhi will be traffic jam free...': Minister for Road Transport and Highways Nitin Gadkari explains Centre's plan
#AirPol…",1001459108,2022-11-08 19:11:12+00:00,en
RT @CleanAirCAC: In order to create lasting solutions to #airpollution &amp; #climatechange we need to include all stakeholders in the conversa…,1057772816,2022-11-08 19:10:40+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",46443735,2022-11-08 19:09:47+00:00,en
RT @LittleNinjaUK: @GCHUOxford @audreydenazelle @imperialcollege @sustainable_urb @DannyYee @cycloxoxford @OxLivSts @CoHSATOxon @Urban_Turb…,253678453,2022-11-08 19:06:41+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",1106961406740434944,2022-11-08 19:06:38+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",1488597736912035849,2022-11-08 19:06:04+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",2515533830,2022-11-08 19:05:40+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",75816710,2022-11-08 19:03:51+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",1523913000742227968,2022-11-08 19:03:12+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",1131988048046989312,2022-11-08 19:02:59+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",44704537,2022-11-08 19:02:34+00:00,en
"RT @LSHTM_Planet: Join @LSHTM, @YLabsGlobal, @UrbanBetter, @UNICEF, @IYCM &amp; the Latin American Coalition for Clean Air tomorrow @CYPavilion…",315824591,2022-11-08 19:01:15+00:00,en
"RT @CNNnews18: As Delhi chokes under a thick blanket of smog, RTI reveals AAP's inaction. Take a look at this report 

@maryashakil | #Delh…",48940193,2022-11-08 19:00:07+00:00,en
"RT @ANI: #WATCH | Punjab: Stubble burning continues in the fields of Bathinda (05.11)

#AirPollution https://t.co/caAUnnLgPJ",1452252072485789701,2022-11-08 18:57:42+00:00,en
"RT @LittleNinjaUK: @hackney_cycling A deviously misleading way to present the data. It clearly says ""compared to the external control sites…",1272615584,2022-11-08 18:51:13+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1297201168280674304,2022-11-08 18:49:10+00:00,en
"That's great, the level is below 5 ugr/m3. Temperature is 14.10 C. Wind direction is S. Dust level #PM10 is: 2.95ugr/m3. Dust level #PM2.5 is: 1.27ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten",1132632291493187586,2022-11-08 18:49:05+00:00,en
"RT @ErRajkumarMeena: 🔴Top 10 Most #AirPollution cities in India
6 city Ruled by BJP

    AQI     CITY
1. 372 Kathiar
2. 372 Delhi
3. 368 Ji…",2269016088,2022-11-08 18:48:55+00:00,en
#10km3x2 #COP27 #India democracy steering away from #autocrats #dictators #hateCrimes #humanTrafficking #airPollution &gt; #pm10 #pm2.5 health #asthma indicator #NewZealand #Paraguay #Norway #CostaRica all have met #greenEnergy #youthTeach #girlsLead #ecology https://t.co/BU3xRUGUr2,247637778,2022-11-08 18:43:19+00:00,en
"RT @ErRajkumarMeena: 🔴Top 10 Most #AirPollution cities in India
6 city Ruled by BJP

    AQI     CITY
1. 372 Kathiar
2. 372 Delhi
3. 368 Ji…",2414172919,2022-11-08 18:43:10+00:00,en
"RT @CNNnews18: ""The entire air pollution strategy/campaign of AAP has been a colossal failure"": Environmentalist Jai Dhar Gupta (@jai_dhar)…",184023435,2022-11-08 18:42:40+00:00,en
"Calling all ""airheads!"" If #airpollution solutions and #climate are your thing, here's a chance to work at the USEPA with one of my awesome former grad school classmates, Melissa Hulting https://t.co/0Fu4K14Sl0",582974624,2022-11-08 18:42:24+00:00,en
"RT @aajtak: दिल्ली में दमघोंटू हवा के गुनहग़ार एक्सपोज़
'साइलेंट किलर' बसों की एंट्री पर स्टिंग
देखिए केजरीवाल सरकार की आंख खोलने वाली पड़…",1255898287996932096,2022-11-08 18:42:04+00:00,hi
RT @CleanAirCAC: Interested in learning how cities can create lasting solutions to #airpollution and #climatechange while including members…,1572799208683634688,2022-11-08 18:41:52+00:00,en
RT @timesofindia: #Punjab | Smog covers parts of #Ludhiana amid #AirPollution.  Earlier visuals of the day. https://t.co/lbIYEineki,77537857,2022-11-08 18:34:55+00:00,en
"#Delhi_Gas_Chamber 
#दिल्ली_प्रदूषण 
#AirPollution
.
राजनीति न करते हुए अगर हम दिल्ली प्रदूषण पर विचार करें तो बेहतर होगा",2420640215,2022-11-08 18:31:22+00:00,hi
"RT @Rawe___: #AirPollution levels in #Preston peaked at 10pm on #BonfireNight after 5 hours of continuous #fireworks:
PM10   - 119.6 (@WHO…",38540813,2022-11-08 18:28:21+00:00,en
Help reduce #AirPollution this winter by not burning wood. Learn more about wood smoke pollution and the Wood Burning Rule: https://t.co/RCFN9jeTEI https://t.co/dVJ4NwAKTJ,18127126,2022-11-08 18:24:04+00:00,en
"RT @boomlive_in: A total of 29,400 stubble-burning events were detected in Punjab this year. In Haryana, it was 2,530. The difference betwe…",1685283966,2022-11-08 18:20:38+00:00,en
"RT @ConserveBritain: Dumped in #NewcastleUnderLyme Walleys Quarry from many miles away causing #AirPollution from the rubbish, as well as t…",214002804,2022-11-08 18:19:58+00:00,en
"That's not so great, but the level is at least below 10 ugr/m3. Temperature is 14.20 C. Wind direction is S. Dust level #PM10 is: 5.55ugr/m3. Dust level #PM2.5 is: 1.75ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten",1132632291493187586,2022-11-08 18:19:05+00:00,en
"RT @LSHTM_Planet: Join @LSHTM, @YLabsGlobal, @UrbanBetter, @UNICEF, @IYCM &amp; the Latin American Coalition for Clean Air tomorrow @CYPavilion…",1897072044,2022-11-08 18:18:35+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",389548615,2022-11-08 18:18:29+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,837019470799384577,2022-11-08 18:18:00+00:00,en
"#DelhiPollution #AirPollution pollution is a 'disaster', a major and avoidable 'cause of death', expert tells WION

https://t.co/4phvMUaSS7

Download the Wion News App now:
https://t.co/doyGj48QIn

-Shared via WION",54516759,2022-11-08 18:17:30+00:00,en
"#DelhiPollution #AirPollution pollution: Should you even consider buying #airpurifiers? Senior Indian doctor explains risks

https://t.co/a4fztjdaau

Download the Wion News App now:
https://t.co/doyGj48QIn

-Shared via WION",54516759,2022-11-08 18:17:17+00:00,en
"RT @LittleNinjaUK: @hackney_cycling A deviously misleading way to present the data. It clearly says ""compared to the external control sites…",15776583,2022-11-08 18:15:31+00:00,en
"RT @LaRueEstANous75: Lundi 21 novembre, l’équipe de Car Free Megacities vous convie à son évènement « Visions pour l’Avenir » pour discuter…",1845494486,2022-11-08 18:14:53+00:00,fr
"RT @aajtak: दिल्ली में दमघोंटू हवा के गुनहग़ार एक्सपोज़
'साइलेंट किलर' बसों की एंट्री पर स्टिंग
देखिए केजरीवाल सरकार की आंख खोलने वाली पड़…",1007108864100032513,2022-11-08 18:14:02+00:00,hi
"RT @YorkEnvironment: What harmful airborne pollutants are found in your home?

Approaching #WorldVentil8Day discover INGENIOUS, a research…",1089823077653975040,2022-11-08 18:13:37+00:00,en
RT @ELDaily: UN’s new assessment calls for Europe to tackle its environmental challenges https://t.co/yEi99zUzo1 #News #Sustainability #air…,1183329327125020672,2022-11-08 18:11:33+00:00,en
"RT @CleanAirClassrm: @CleanAirCrewOrg @SmartAirFilters @PlasticFull 4/4
EVERY CHILD
Deserves To Be Protected
To access Education

Working f…",987844879,2022-11-08 18:11:31+00:00,en
"RT @ErRajkumarMeena: 11. 319 kurukshetra
12. 318 Siwan
13. 311 Sonipat
14. 311 Ballabhgarh
14. 305 Mumbai

15 Indian city in very poor #Air…",143565016,2022-11-08 18:10:56+00:00,in
"RT @ErRajkumarMeena: 🔴Top 10 Most #AirPollution cities in India
6 city Ruled by BJP

    AQI     CITY
1. 372 Kathiar
2. 372 Delhi
3. 368 Ji…",143565016,2022-11-08 18:10:23+00:00,en
"RT @ThePradeepRawat: Once again requesting 🙏 @ArvindKejriwal 
@mlkhattar 
@myogiadityanath 
Please make it mandatory for Delhi ,Noida ,Gurg…",1534983370022584325,2022-11-08 18:09:20+00:00,en
RT @ANI: Punjab | Thick layer of smog envelops parts of Bathinda amid #AirPollution https://t.co/gjRtq5snGX,827259438625021952,2022-11-08 18:07:11+00:00,en
RT @Rawe___: @lancashirelife @JanF06 On some days @Lancswildlife Boilton Woods will be in direct line of plume of emissions from Preston in…,78241446,2022-11-08 18:06:47+00:00,en
"RT @aajtak: ऑपरेशन साइलेंट किलर

पूरा शो- https://t.co/jI1sdwYXbr

#DelhiPollution #AirPollution #SpecialReport #ATHighlights https://t.co/…",1125290645872971776,2022-11-08 18:05:04+00:00,hi
UN’s new assessment calls for Europe to tackle its environmental challenges https://t.co/yEi99zUzo1 #News #Sustainability #airpollution #Environment @CSE_network,28238978,2022-11-08 18:05:03+00:00,en
"RT @ErRajkumarMeena: 11. 319 kurukshetra
12. 318 Siwan
13. 311 Sonipat
14. 311 Ballabhgarh
14. 305 Mumbai

15 Indian city in very poor #Air…",2711274596,2022-11-08 18:04:36+00:00,in
"देश में वायु प्रदूषण के स्तर में बहुत ज्यादा सुधार होता दिखाई नहीं दे रहा है

#India #Pollution #AirPollution 

https://t.co/d5B5GAMkwb",927426236137201664,2022-11-08 18:04:05+00:00,hi
"RT @greenmattbfd: Disappointing to see Labour-run Leicester City Council shy away from bold action to tackle #AirPollution in the city.

A…",140819917,2022-11-08 18:03:49+00:00,en
"RT @ErRajkumarMeena: 🔴Top 10 Most #AirPollution cities in India
6 city Ruled by BJP

    AQI     CITY
1. 372 Kathiar
2. 372 Delhi
3. 368 Ji…",2711274596,2022-11-08 18:03:02+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",1356998677,2022-11-08 18:02:57+00:00,en
RT @CleanAirCAC: How can we fix the disconnect between local action and national climate commitments? Listen to suggestions from panelists…,1558339779153911808,2022-11-08 18:02:20+00:00,en
RT @LittleNinjaUK: @GCHUOxford @audreydenazelle @imperialcollege @sustainable_urb @DannyYee @cycloxoxford @OxLivSts @CoHSATOxon @Urban_Turb…,975395073230811136,2022-11-08 18:01:38+00:00,en
"RT @WHO: The #ClimateCrisis is a health crisis. 

➡ #AirPollution 
➡ Heatwaves 
➡ Wildfires 
➡ Floods 
➡ Droughts  

&amp; other extreme weathe…",4295314528,2022-11-08 17:59:13+00:00,en
